RUN	computerdatabase.ProveOwner	proveowner	1606766715503	 	3.3.1
USER	Prove Ownership	5894	START	1606767559163	1606767559163
REQUEST	5894		Prove Owner	1606767559163	1606767559226	OK	 
USER	Prove Ownership	5894	END	1606767559163	1606767559226
USER	Prove Ownership	5895	START	1606767559302	1606767559302
REQUEST	5895		Prove Owner	1606767559302	1606767559359	OK	 
USER	Prove Ownership	5895	END	1606767559302	1606767559359
USER	Prove Ownership	5896	START	1606767559449	1606767559449
REQUEST	5896		Prove Owner	1606767559450	1606767559518	OK	 
USER	Prove Ownership	5896	END	1606767559449	1606767559518
USER	Prove Ownership	5897	START	1606767559591	1606767559591
REQUEST	5897		Prove Owner	1606767559591	1606767559647	OK	 
USER	Prove Ownership	5897	END	1606767559591	1606767559648
USER	Prove Ownership	5898	START	1606767559729	1606767559729
REQUEST	5898		Prove Owner	1606767559730	1606767559792	OK	 
USER	Prove Ownership	5898	END	1606767559729	1606767559792
USER	Prove Ownership	5899	START	1606767559880	1606767559880
REQUEST	5899		Prove Owner	1606767559880	1606767559950	OK	 
USER	Prove Ownership	5899	END	1606767559880	1606767559950
USER	Prove Ownership	5900	START	1606767560021	1606767560021
REQUEST	5900		Prove Owner	1606767560021	1606767560088	OK	 
USER	Prove Ownership	5900	END	1606767560021	1606767560088
USER	Prove Ownership	5901	START	1606767560161	1606767560161
REQUEST	5901		Prove Owner	1606767560161	1606767560217	OK	 
USER	Prove Ownership	5901	END	1606767560161	1606767560217
USER	Prove Ownership	5902	START	1606767560300	1606767560300
REQUEST	5902		Prove Owner	1606767560300	1606767560358	OK	 
USER	Prove Ownership	5902	END	1606767560300	1606767560358
USER	Prove Ownership	5903	START	1606767560449	1606767560449
USER	Prove Ownership	5904	START	1606767560591	1606767560591
USER	Prove Ownership	5905	START	1606767560730	1606767560730
REQUEST	5903		Prove Owner	1606767560449	1606767560758	OK	 
USER	Prove Ownership	5903	END	1606767560449	1606767560758
REQUEST	5904		Prove Owner	1606767560592	1606767560868	OK	 
USER	Prove Ownership	5904	END	1606767560591	1606767560869
USER	Prove Ownership	5906	START	1606767560881	1606767560881
REQUEST	5905		Prove Owner	1606767560731	1606767560900	OK	 
USER	Prove Ownership	5905	END	1606767560730	1606767560901
REQUEST	5906		Prove Owner	1606767560881	1606767560970	OK	 
USER	Prove Ownership	5906	END	1606767560881	1606767560970
USER	Prove Ownership	5907	START	1606767561020	1606767561020
REQUEST	5907		Prove Owner	1606767561020	1606767561151	OK	 
USER	Prove Ownership	5907	END	1606767561020	1606767561151
USER	Prove Ownership	5908	START	1606767561160	1606767561160
REQUEST	5908		Prove Owner	1606767561160	1606767561213	OK	 
USER	Prove Ownership	5908	END	1606767561160	1606767561213
USER	Prove Ownership	5909	START	1606767561300	1606767561300
REQUEST	5909		Prove Owner	1606767561301	1606767561355	OK	 
USER	Prove Ownership	5909	END	1606767561300	1606767561356
USER	Prove Ownership	5910	START	1606767561453	1606767561453
REQUEST	5910		Prove Owner	1606767561454	1606767561512	OK	 
USER	Prove Ownership	5910	END	1606767561453	1606767561512
USER	Prove Ownership	5911	START	1606767561590	1606767561590
REQUEST	5911		Prove Owner	1606767561591	1606767561651	OK	 
USER	Prove Ownership	5911	END	1606767561590	1606767561651
USER	Prove Ownership	5912	START	1606767561730	1606767561730
REQUEST	5912		Prove Owner	1606767561731	1606767561782	OK	 
USER	Prove Ownership	5912	END	1606767561730	1606767561782
USER	Prove Ownership	5913	START	1606767561873	1606767561873
REQUEST	5913		Prove Owner	1606767561873	1606767561938	OK	 
USER	Prove Ownership	5913	END	1606767561873	1606767561938
USER	Prove Ownership	5914	START	1606767562020	1606767562020
REQUEST	5914		Prove Owner	1606767562020	1606767562070	OK	 
USER	Prove Ownership	5914	END	1606767562020	1606767562070
USER	Prove Ownership	5915	START	1606767562160	1606767562160
REQUEST	5915		Prove Owner	1606767562160	1606767562214	OK	 
USER	Prove Ownership	5915	END	1606767562160	1606767562214
USER	Prove Ownership	5916	START	1606767562300	1606767562300
REQUEST	5916		Prove Owner	1606767562301	1606767562354	OK	 
USER	Prove Ownership	5916	END	1606767562300	1606767562354
USER	Prove Ownership	5917	START	1606767562451	1606767562451
REQUEST	5917		Prove Owner	1606767562451	1606767562504	OK	 
USER	Prove Ownership	5917	END	1606767562451	1606767562504
USER	Prove Ownership	5918	START	1606767562590	1606767562590
REQUEST	5918		Prove Owner	1606767562590	1606767562670	OK	 
USER	Prove Ownership	5918	END	1606767562590	1606767562670
USER	Prove Ownership	5919	START	1606767562731	1606767562731
REQUEST	5919		Prove Owner	1606767562731	1606767562783	OK	 
USER	Prove Ownership	5919	END	1606767562731	1606767562784
USER	Prove Ownership	5920	START	1606767562879	1606767562879
REQUEST	5920		Prove Owner	1606767562880	1606767562950	OK	 
USER	Prove Ownership	5920	END	1606767562879	1606767562950
USER	Prove Ownership	5921	START	1606767563021	1606767563021
REQUEST	5921		Prove Owner	1606767563021	1606767563087	OK	 
USER	Prove Ownership	5921	END	1606767563021	1606767563087
USER	Prove Ownership	5922	START	1606767563162	1606767563162
REQUEST	5922		Prove Owner	1606767563162	1606767563224	OK	 
USER	Prove Ownership	5922	END	1606767563162	1606767563224
USER	Prove Ownership	5923	START	1606767563303	1606767563303
REQUEST	5923		Prove Owner	1606767563304	1606767563380	OK	 
USER	Prove Ownership	5923	END	1606767563303	1606767563380
USER	Prove Ownership	5924	START	1606767563450	1606767563450
REQUEST	5924		Prove Owner	1606767563451	1606767563506	OK	 
USER	Prove Ownership	5924	END	1606767563450	1606767563507
USER	Prove Ownership	5925	START	1606767563589	1606767563589
REQUEST	5925		Prove Owner	1606767563589	1606767563688	OK	 
USER	Prove Ownership	5925	END	1606767563589	1606767563688
USER	Prove Ownership	5926	START	1606767563730	1606767563730
REQUEST	5926		Prove Owner	1606767563730	1606767563795	OK	 
USER	Prove Ownership	5926	END	1606767563730	1606767563795
USER	Prove Ownership	5927	START	1606767563880	1606767563880
REQUEST	5927		Prove Owner	1606767563880	1606767563948	OK	 
USER	Prove Ownership	5927	END	1606767563880	1606767563948
USER	Prove Ownership	5928	START	1606767564021	1606767564021
REQUEST	5928		Prove Owner	1606767564022	1606767564079	OK	 
USER	Prove Ownership	5928	END	1606767564021	1606767564079
USER	Prove Ownership	5929	START	1606767564160	1606767564160
REQUEST	5929		Prove Owner	1606767564160	1606767564217	OK	 
USER	Prove Ownership	5929	END	1606767564160	1606767564217
USER	Prove Ownership	5930	START	1606767564299	1606767564299
REQUEST	5930		Prove Owner	1606767564300	1606767564366	OK	 
USER	Prove Ownership	5930	END	1606767564299	1606767564367
USER	Prove Ownership	5931	START	1606767564449	1606767564449
REQUEST	5931		Prove Owner	1606767564450	1606767564509	OK	 
USER	Prove Ownership	5931	END	1606767564449	1606767564509
USER	Prove Ownership	5932	START	1606767564591	1606767564591
REQUEST	5932		Prove Owner	1606767564591	1606767564666	OK	 
USER	Prove Ownership	5932	END	1606767564591	1606767564666
USER	Prove Ownership	5933	START	1606767564729	1606767564729
REQUEST	5933		Prove Owner	1606767564729	1606767564791	OK	 
USER	Prove Ownership	5933	END	1606767564729	1606767564791
USER	Prove Ownership	5934	START	1606767564879	1606767564879
REQUEST	5934		Prove Owner	1606767564879	1606767564947	OK	 
USER	Prove Ownership	5934	END	1606767564879	1606767564947
USER	Prove Ownership	5935	START	1606767565021	1606767565021
REQUEST	5935		Prove Owner	1606767565022	1606767565079	OK	 
USER	Prove Ownership	5935	END	1606767565021	1606767565080
USER	Prove Ownership	5936	START	1606767565160	1606767565160
REQUEST	5936		Prove Owner	1606767565161	1606767565216	OK	 
USER	Prove Ownership	5936	END	1606767565160	1606767565216
USER	Prove Ownership	5937	START	1606767565301	1606767565301
REQUEST	5937		Prove Owner	1606767565301	1606767565362	OK	 
USER	Prove Ownership	5937	END	1606767565301	1606767565362
USER	Prove Ownership	5938	START	1606767565452	1606767565452
REQUEST	5938		Prove Owner	1606767565453	1606767565511	OK	 
USER	Prove Ownership	5938	END	1606767565452	1606767565511
USER	Prove Ownership	5939	START	1606767565589	1606767565589
REQUEST	5939		Prove Owner	1606767565589	1606767565677	OK	 
USER	Prove Ownership	5939	END	1606767565589	1606767565678
USER	Prove Ownership	5940	START	1606767565730	1606767565730
REQUEST	5940		Prove Owner	1606767565730	1606767565783	OK	 
USER	Prove Ownership	5940	END	1606767565730	1606767565783
USER	Prove Ownership	5941	START	1606767565881	1606767565881
REQUEST	5941		Prove Owner	1606767565881	1606767565935	OK	 
USER	Prove Ownership	5941	END	1606767565881	1606767565935
USER	Prove Ownership	5942	START	1606767566021	1606767566021
REQUEST	5942		Prove Owner	1606767566022	1606767566075	OK	 
USER	Prove Ownership	5942	END	1606767566021	1606767566076
USER	Prove Ownership	5943	START	1606767566162	1606767566162
REQUEST	5943		Prove Owner	1606767566162	1606767566210	OK	 
USER	Prove Ownership	5943	END	1606767566162	1606767566211
USER	Prove Ownership	5944	START	1606767566310	1606767566310
REQUEST	5944		Prove Owner	1606767566310	1606767566373	OK	 
USER	Prove Ownership	5944	END	1606767566310	1606767566373
USER	Prove Ownership	5945	START	1606767566449	1606767566449
REQUEST	5945		Prove Owner	1606767566449	1606767566498	OK	 
USER	Prove Ownership	5945	END	1606767566449	1606767566498
USER	Prove Ownership	5946	START	1606767566590	1606767566590
REQUEST	5946		Prove Owner	1606767566590	1606767566718	OK	 
USER	Prove Ownership	5946	END	1606767566590	1606767566718
USER	Prove Ownership	5947	START	1606767566730	1606767566730
REQUEST	5947		Prove Owner	1606767566730	1606767566796	OK	 
USER	Prove Ownership	5947	END	1606767566730	1606767566796
USER	Prove Ownership	5948	START	1606767566881	1606767566881
REQUEST	5948		Prove Owner	1606767566881	1606767566940	OK	 
USER	Prove Ownership	5948	END	1606767566881	1606767566940
USER	Prove Ownership	5949	START	1606767567020	1606767567020
REQUEST	5949		Prove Owner	1606767567021	1606767567078	OK	 
USER	Prove Ownership	5949	END	1606767567020	1606767567078
USER	Prove Ownership	5950	START	1606767567160	1606767567160
REQUEST	5950		Prove Owner	1606767567160	1606767567222	OK	 
USER	Prove Ownership	5950	END	1606767567160	1606767567223
USER	Prove Ownership	5951	START	1606767567299	1606767567299
REQUEST	5951		Prove Owner	1606767567299	1606767567346	OK	 
USER	Prove Ownership	5951	END	1606767567299	1606767567346
USER	Prove Ownership	5952	START	1606767567449	1606767567449
REQUEST	5952		Prove Owner	1606767567449	1606767567494	OK	 
USER	Prove Ownership	5952	END	1606767567449	1606767567494
USER	Prove Ownership	5953	START	1606767567589	1606767567589
REQUEST	5953		Prove Owner	1606767567589	1606767567663	OK	 
USER	Prove Ownership	5953	END	1606767567589	1606767567664
USER	Prove Ownership	5954	START	1606767567730	1606767567730
REQUEST	5954		Prove Owner	1606767567731	1606767567780	OK	 
USER	Prove Ownership	5954	END	1606767567730	1606767567781
USER	Prove Ownership	5955	START	1606767567870	1606767567870
REQUEST	5955		Prove Owner	1606767567871	1606767567923	OK	 
USER	Prove Ownership	5955	END	1606767567870	1606767567923
USER	Prove Ownership	5956	START	1606767568023	1606767568023
REQUEST	5956		Prove Owner	1606767568023	1606767568083	OK	 
USER	Prove Ownership	5956	END	1606767568023	1606767568083
USER	Prove Ownership	5957	START	1606767568163	1606767568163
REQUEST	5957		Prove Owner	1606767568163	1606767568234	OK	 
USER	Prove Ownership	5957	END	1606767568163	1606767568234
USER	Prove Ownership	5958	START	1606767568301	1606767568301
REQUEST	5958		Prove Owner	1606767568301	1606767568372	OK	 
USER	Prove Ownership	5958	END	1606767568301	1606767568372
USER	Prove Ownership	5959	START	1606767568454	1606767568454
REQUEST	5959		Prove Owner	1606767568454	1606767568518	OK	 
USER	Prove Ownership	5959	END	1606767568454	1606767568518
USER	Prove Ownership	5960	START	1606767568589	1606767568589
REQUEST	5960		Prove Owner	1606767568590	1606767568699	OK	 
USER	Prove Ownership	5960	END	1606767568589	1606767568699
USER	Prove Ownership	5961	START	1606767568732	1606767568732
REQUEST	5961		Prove Owner	1606767568733	1606767568798	OK	 
USER	Prove Ownership	5961	END	1606767568732	1606767568798
USER	Prove Ownership	5962	START	1606767568869	1606767568869
REQUEST	5962		Prove Owner	1606767568870	1606767568931	OK	 
USER	Prove Ownership	5962	END	1606767568869	1606767568931
USER	Prove Ownership	5963	START	1606767569022	1606767569022
REQUEST	5963		Prove Owner	1606767569023	1606767569080	OK	 
USER	Prove Ownership	5963	END	1606767569022	1606767569080
USER	Prove Ownership	5964	START	1606767569163	1606767569163
REQUEST	5964		Prove Owner	1606767569164	1606767569234	OK	 
USER	Prove Ownership	5964	END	1606767569163	1606767569235
USER	Prove Ownership	5965	START	1606767569300	1606767569300
REQUEST	5965		Prove Owner	1606767569300	1606767569367	OK	 
USER	Prove Ownership	5965	END	1606767569300	1606767569367
USER	Prove Ownership	5966	START	1606767569453	1606767569453
REQUEST	5966		Prove Owner	1606767569453	1606767569515	OK	 
USER	Prove Ownership	5966	END	1606767569453	1606767569515
USER	Prove Ownership	5967	START	1606767569589	1606767569589
REQUEST	5967		Prove Owner	1606767569590	1606767569672	OK	 
USER	Prove Ownership	5967	END	1606767569589	1606767569672
USER	Prove Ownership	5968	START	1606767569733	1606767569733
REQUEST	5968		Prove Owner	1606767569733	1606767569794	OK	 
USER	Prove Ownership	5968	END	1606767569733	1606767569794
USER	Prove Ownership	5969	START	1606767569881	1606767569881
REQUEST	5969		Prove Owner	1606767569882	1606767569950	OK	 
USER	Prove Ownership	5969	END	1606767569881	1606767569950
USER	Prove Ownership	5970	START	1606767570019	1606767570019
REQUEST	5970		Prove Owner	1606767570020	1606767570074	OK	 
USER	Prove Ownership	5970	END	1606767570019	1606767570074
USER	Prove Ownership	5971	START	1606767570164	1606767570164
REQUEST	5971		Prove Owner	1606767570164	1606767570241	OK	 
USER	Prove Ownership	5971	END	1606767570164	1606767570241
USER	Prove Ownership	5972	START	1606767570309	1606767570309
REQUEST	5972		Prove Owner	1606767570309	1606767570367	OK	 
USER	Prove Ownership	5972	END	1606767570309	1606767570367
USER	Prove Ownership	5973	START	1606767570450	1606767570450
USER	Prove Ownership	5974	START	1606767570589	1606767570589
REQUEST	5973		Prove Owner	1606767570451	1606767570649	OK	 
USER	Prove Ownership	5973	END	1606767570450	1606767570649
USER	Prove Ownership	5975	START	1606767570731	1606767570731
REQUEST	5974		Prove Owner	1606767570589	1606767570798	OK	 
USER	Prove Ownership	5974	END	1606767570589	1606767570798
USER	Prove Ownership	5976	START	1606767570880	1606767570880
REQUEST	5975		Prove Owner	1606767570732	1606767570900	OK	 
USER	Prove Ownership	5975	END	1606767570731	1606767570900
REQUEST	5976		Prove Owner	1606767570880	1606767570997	OK	 
USER	Prove Ownership	5976	END	1606767570880	1606767570997
USER	Prove Ownership	5977	START	1606767571020	1606767571020
REQUEST	5977		Prove Owner	1606767571020	1606767571112	OK	 
USER	Prove Ownership	5977	END	1606767571020	1606767571112
USER	Prove Ownership	5978	START	1606767571163	1606767571163
REQUEST	5978		Prove Owner	1606767571163	1606767571240	OK	 
USER	Prove Ownership	5978	END	1606767571163	1606767571241
USER	Prove Ownership	5979	START	1606767571311	1606767571311
REQUEST	5979		Prove Owner	1606767571311	1606767571369	OK	 
USER	Prove Ownership	5979	END	1606767571311	1606767571369
USER	Prove Ownership	5980	START	1606767571450	1606767571450
REQUEST	5980		Prove Owner	1606767571451	1606767571513	OK	 
USER	Prove Ownership	5980	END	1606767571450	1606767571514
USER	Prove Ownership	5981	START	1606767571592	1606767571592
REQUEST	5981		Prove Owner	1606767571592	1606767571645	OK	 
USER	Prove Ownership	5981	END	1606767571592	1606767571645
USER	Prove Ownership	5982	START	1606767571729	1606767571729
REQUEST	5982		Prove Owner	1606767571730	1606767571780	OK	 
USER	Prove Ownership	5982	END	1606767571729	1606767571780
USER	Prove Ownership	5983	START	1606767571871	1606767571871
REQUEST	5983		Prove Owner	1606767571872	1606767571939	OK	 
USER	Prove Ownership	5983	END	1606767571871	1606767571939
USER	Prove Ownership	5984	START	1606767572019	1606767572019
REQUEST	5984		Prove Owner	1606767572020	1606767572086	OK	 
USER	Prove Ownership	5984	END	1606767572019	1606767572086
USER	Prove Ownership	5985	START	1606767572164	1606767572164
REQUEST	5985		Prove Owner	1606767572164	1606767572249	OK	 
USER	Prove Ownership	5985	END	1606767572164	1606767572249
USER	Prove Ownership	5986	START	1606767572299	1606767572299
REQUEST	5986		Prove Owner	1606767572300	1606767572362	OK	 
USER	Prove Ownership	5986	END	1606767572299	1606767572362
USER	Prove Ownership	5987	START	1606767572453	1606767572453
REQUEST	5987		Prove Owner	1606767572454	1606767572529	OK	 
USER	Prove Ownership	5987	END	1606767572453	1606767572529
USER	Prove Ownership	5988	START	1606767572594	1606767572594
REQUEST	5988		Prove Owner	1606767572594	1606767572660	OK	 
USER	Prove Ownership	5988	END	1606767572594	1606767572660
USER	Prove Ownership	5989	START	1606767572729	1606767572729
REQUEST	5989		Prove Owner	1606767572730	1606767572789	OK	 
USER	Prove Ownership	5989	END	1606767572729	1606767572790
USER	Prove Ownership	5990	START	1606767572883	1606767572883
REQUEST	5990		Prove Owner	1606767572883	1606767572960	OK	 
USER	Prove Ownership	5990	END	1606767572883	1606767572960
USER	Prove Ownership	5991	START	1606767573020	1606767573020
REQUEST	5991		Prove Owner	1606767573020	1606767573088	OK	 
